1543,M,25,1,10549,1543,123456
1544,M,25,1,63146,1544,123456
1545,M,25,1,20009,1545,123456
1546,M,25,1,22903,1546,123456
1547,M,56,2,2115,1547,123456
1548,M,35,2,53703,1548,123456
1549,M,35,1,20901,1549,123456
1550,M,18,1,11580,1550,123456
1551,M,25,1,20008,1551,123456
1552,M,45,1,10021,1552,123456
1553,F,25,1,64116,1553,123456
1554,F,35,1,17013,1554,123456
1555,F,18,2,20008,1555,123456
1556,M,18,1,48073,1556,123456
1557,F,18,1,10039,1557,123456
1558,M,18,1,60611,1558,123456
1559,M,35,1,10014,1559,123456
1560,F,25,1,85226,1560,123456
1561,F,18,1,11214,1561,123456
1562,M,18,1,43611,1562,123456
1563,F,21,1,87123,1563,123456
1564,M,50,2,1096,1564,123456
1565,M,45,1,78731,1565,123456
1566,M,35,2,77550,1566,123456
1567,M,25,1,6511,1567,123456
1568,F,21,1,94086,1568,123456
1569,F,56,2,7701,1569,123456
1570,M,18,1,75093,1570,123456
1571,M,25,1,98033,1571,123456
1572,F,25,1,2155,1572,123456
1573,M,21,2,77479,1573,123456
1574,M,25,1,81007,1574,123456
1575,F,50,2,94949,1575,123456
1576,F,45,2,85202,1576,123456
1577,M,56,2,72227-5733,1577,123456
1578,M,18,1,22201,1578,123456
1579,M,25,2,60201,1579,123456
1580,F,18,1,76201,1580,123456
1581,F,18,1,10003,1581,123456
1582,M,18,2,10705,1582,123456
1583,M,35,1,94115,1583,123456
1584,M,25,1,45701,1584,123456
1585,M,56,1,92315,1585,123456
1586,M,45,2,77351,1586,123456
1587,F,25,1,30308,1587,123456
1588,M,25,1,22043,1588,123456
1589,M,25,2,95136,1589,123456
1590,M,35,2,95003,1590,123456
1591,M,50,2,26501,1591,123456
1592,M,35,2,50111,1592,123456
1593,M,25,2,78411,1593,123456
1594,F,35,1,10013,1594,123456
1595,M,35,2,92683-1892,1595,123456
1596,F,18,1,48108,1596,123456
1597,M,25,1,10002,1597,123456
1598,M,35,2,76548,1598,123456
1599,M,25,2,92646,1599,123456
1600,M,35,2,8234,1600,123456
1601,M,25,1,83001,1601,123456
1602,F,25,2,10562,1602,123456
1603,F,25,2,13326,1603,123456
1604,M,25,1,50111,1604,123456
1605,F,18,2,28270,1605,123456
1606,F,35,1,55405,1606,123456
1607,M,45,2,2135,1607,123456
1608,M,25,1,75230,1608,123456
1609,F,35,2,6830,1609,123456
1610,M,25,1,55555,1610,123456
1611,M,25,2,3867,1611,123456
1612,M,25,1,11354,1612,123456
1613,M,18,1,61801,1613,123456
1614,M,35,2,90027,1614,123456
1615,F,45,2,10022,1615,123456
1616,M,25,2,16101,1616,123456
1617,M,25,1,44060,1617,123456
1618,M,50,2,44139,1618,123456
1619,M,50,1,48843,1619,123456
1620,M,25,1,48009,1620,123456
1621,M,25,1,11423,1621,123456
1622,M,18,1,53715,1622,123456
1623,M,50,1,7746,1623,123456
1624,M,25,2,6810,1624,123456
1625,M,45,2,4330,1625,123456
1626,M,18,1,10010,1626,123456
1627,M,18,1,91505,1627,123456
1628,M,18,1,90028,1628,123456
1629,M,18,1,10003,1629,123456
1630,M,45,1,91355,1630,123456
1631,F,50,2,94514,1631,123456
1632,M,25,2,94120,1632,123456
1633,F,45,2,99701,1633,123456
1634,F,56,2,38340,1634,123456
1635,M,25,2,97212,1635,123456
1636,F,25,1,60612,1636,123456
1637,M,56,2,90049,1637,123456
1638,F,18,1,95405,1638,123456
1639,M,25,1,95405,1639,123456
1640,M,35,1,95610,1640,123456
1641,M,25,2,95819,1641,123456
1642,M,50,2,62002,1642,123456
1643,M,45,2,90813,1643,123456
1644,M,18,1,90210,1644,123456
1645,F,18,2,62225,1645,123456
1646,M,25,1,90046,1646,123456
1647,M,18,1,98118,1647,123456
1648,M,50,2,85202,1648,123456
1649,M,18,1,98034,1649,123456
1650,M,25,1,94607,1650,123456
1651,M,25,1,94520,1651,123456
1652,M,25,2,98208,1652,123456
1653,M,18,2,94044,1653,123456
1654,F,45,2,94114,1654,123456
1655,M,18,1,94507,1655,123456
1656,M,25,1,94122,1656,123456
1657,F,45,2,10022,1657,123456
1658,F,35,1,94214,1658,123456
1659,F,18,2,99703,1659,123456
1660,F,25,2,94577,1660,123456
1661,M,35,2,80526,1661,123456
1662,M,25,1,94121,1662,123456
1663,M,18,1,77845,1663,123456
1664,F,18,1,76707,1664,123456
1665,M,45,1,87505,1665,123456
1666,M,25,2,15241,1666,123456
1667,M,50,2,98516,1667,123456
1668,M,35,2,95602,1668,123456
1669,F,25,1,75006,1669,123456
1670,F,56,2,95320,1670,123456
1671,M,35,2,98368,1671,123456
1672,M,25,1,93933,1672,123456
1673,M,21,1,98043-3621,1673,123456
1674,M,35,2,95816,1674,123456
1675,F,25,1,97116,1675,123456
1676,M,18,1,91301,1676,123456
1677,M,18,2,97123,1677,123456
1678,F,18,1,97070,1678,123456
1679,M,25,1,98052,1679,123456
1680,M,25,1,95380,1680,123456
1681,M,18,1,78705,1681,123456
1682,M,25,2,98102,1682,123456
1683,F,25,2,98109,1683,123456
1684,M,18,1,85226,1684,123456
1685,M,35,1,95833,1685,123456
1686,M,35,1,94062,1686,123456
1687,M,25,1,85013,1687,123456
1688,F,18,1,34243,1688,123456
1689,M,35,1,98465,1689,123456
1690,M,35,2,98029,1690,123456
1691,F,25,1,85301,1691,123456
1692,M,35,1,97333,1692,123456
1693,M,25,1,98684,1693,123456
1694,M,25,1,98116,1694,123456
1695,M,25,2,97206,1695,123456
1696,M,35,2,95765,1696,123456
1697,F,18,1,98052,1697,123456
1698,M,35,2,97214,1698,123456
1699,F,25,1,98102,1699,123456
1700,M,25,1,98119,1700,123456
1701,F,25,1,97233,1701,123456
1702,M,18,1,97303,1702,123456
1703,M,18,1,77047,1703,123456
1704,M,25,1,98926,1704,123456
1705,F,18,1,85033,1705,123456
1706,M,25,1,19134,1706,123456
1707,M,50,2,95070,1707,123456
1708,M,25,2,64106,1708,123456
1709,M,25,2,73147,1709,123456
1710,M,18,2,94530,1710,123456
1711,F,18,1,30134,1711,123456
1712,M,25,2,73003,1712,123456
1713,M,25,2,47421,1713,123456
1714,M,25,1,43212,1714,123456
1715,M,25,2,53406,1715,123456
1716,M,25,2,43229,1716,123456
1717,F,50,1,30307,1717,123456
1718,M,18,1,43235,1718,123456
1719,M,18,2,60523,1719,123456
1720,M,18,1,94720,1720,123456
1721,M,18,1,70043,1721,123456
1722,M,35,2,72058,1722,123456
1723,M,35,1,60103,1723,123456
1724,M,18,1,961,1724,123456
1725,M,18,1,67218,1725,123456
1726,M,25,2,60160,1726,123456
1727,M,35,2,50317,1727,123456
1728,M,18,1,11710-1641,1728,123456
1729,M,25,2,53715,1729,123456
1730,F,18,1,60137,1730,123456
1731,F,18,2,91601,1731,123456
1732,M,18,1,13655,1732,123456
1733,M,18,2,43725,1733,123456
1734,M,45,1,94602,1734,123456
1735,M,18,1,30605,1735,123456
1736,M,56,1,606,1736,123456
1737,M,35,1,46614,1737,123456
1738,M,35,2,30034,1738,123456
1739,M,56,2,77079,1739,123456
1740,M,56,2,96153,1740,123456
1741,M,35,2,91107,1741,123456
1742,M,25,1,8109,1742,123456
1743,M,35,1,77566,1743,123456
1744,M,35,1,50325,1744,123456
1745,M,45,2,94114,1745,123456
1746,M,25,1,33157,1746,123456
1747,M,25,2,90638,1747,123456
1748,M,50,2,4240,1748,123456
1749,M,25,2,10040,1749,123456
1750,M,50,1,10128,1750,123456
1751,M,35,1,77024,1751,123456
1752,M,25,1,96813,1752,123456
1753,M,35,1,90803,1753,123456
1754,M,18,1,27028,1754,123456
1755,F,18,1,77005,1755,123456
1756,F,25,2,75149,1756,123456
1757,M,25,1,75206,1757,123456
1758,F,25,2,33067-1400,1758,123456
1759,M,25,2,22112,1759,123456
1760,F,25,1,90016,1760,123456
1761,M,35,2,72058,1761,123456
1762,M,25,2,75230,1762,123456
1763,M,35,2,76248,1763,123456
1764,M,18,2,75149,1764,123456
1765,M,18,1,13655,1765,123456
1766,F,45,2,94566,1766,123456
1767,M,25,1,75205,1767,123456
1768,M,45,2,75067,1768,123456
1769,M,25,1,75240,1769,123456
1770,M,35,2,79605,1770,123456
1771,M,25,1,75044,1771,123456
1772,M,56,2,90680,1772,123456
1773,M,18,1,7030,1773,123456
1774,M,25,1,99003,1774,123456
1775,M,25,1,70115,1775,123456
1776,M,25,2,45801,1776,123456
1777,M,25,1,17022,1777,123456
1778,M,18,1,94704,1778,123456
1779,M,18,2,78133,1779,123456
1780,M,35,2,22181,1780,123456
1781,F,35,2,8009,1781,123456
1782,M,45,2,23454,1782,123456
1783,M,18,1,10027,1783,123456
1784,M,18,1,18104,1784,123456
1785,M,18,1,4901,1785,123456
1786,M,45,2,85721,1786,123456
1787,M,18,1,90210,1787,123456
1788,M,45,2,19104,1788,123456
1789,M,21,1,19116,1789,123456
1790,M,25,2,19152,1790,123456
1791,M,18,1,19146,1791,123456
1792,F,25,2,53523,1792,123456
1793,M,25,1,20008,1793,123456
1794,M,25,1,20878,1794,123456
1795,M,18,1,20724,1795,123456
1796,M,50,1,20852,1796,123456
1797,M,35,2,52003,1797,123456
1798,M,45,1,22204,1798,123456
1799,M,35,1,70118,1799,123456
1800,M,18,1,70118,1800,123456
1801,F,25,1,54729,1801,123456
1802,M,18,1,22903,1802,123456
1803,M,25,2,50021,1803,123456
1804,M,25,2,22314,1804,123456
1805,M,18,1,22401,1805,123456
1806,M,18,1,22032,1806,123456
1807,M,18,1,20742,1807,123456
1808,F,18,1,22031,1808,123456
1809,F,25,2,12189,1809,123456
1810,M,50,2,90210,1810,123456
1811,M,56,2,8825,1811,123456
1812,F,25,1,48103,1812,123456
1813,F,35,1,90035,1813,123456
1814,M,50,2,10014,1814,123456
1815,M,21,2,30707,1815,123456
1816,F,35,2,56007,1816,123456
1817,M,35,2,53706,1817,123456
1818,M,21,1,2254,1818,123456
1819,F,35,1,45249,1819,123456
1820,M,25,1,50265,1820,123456
1821,M,25,1,43315,1821,123456
1822,F,25,2,53713,1822,123456
1823,F,35,2,92801,1823,123456
1824,F,18,1,43560,1824,123456
1825,M,25,2,50310,1825,123456
1826,M,45,1,49265,1826,123456
1827,F,25,2,7721,1827,123456
1828,M,18,1,7030,1828,123456
1829,M,25,2,7302,1829,123456
1830,M,18,1,12180,1830,123456
1831,M,18,1,53190,1831,123456
1832,F,18,1,14433,1832,123456
1833,M,18,1,7030,1833,123456
1834,M,35,1,10990,1834,123456
1835,M,25,1,11501,1835,123456
1836,M,25,2,10016,1836,123456
1837,M,25,2,8817,1837,123456
1838,M,35,2,10011,1838,123456
1839,M,18,1,7940,1839,123456
1840,M,25,1,11217,1840,123456
1841,M,18,2,95037,1841,123456
1842,M,18,1,53190,1842,123456
1843,M,25,1,10014,1843,123456
1844,F,18,1,53711,1844,123456
1845,M,25,2,10002,1845,123456
1846,M,45,1,95051,1846,123456
1847,M,18,1,60047,1847,123456
1848,M,35,1,10011,1848,123456
1849,M,35,2,11747,1849,123456
1850,M,18,1,12582,1850,123456
1851,M,25,1,59602,1851,123456
1852,M,25,1,10036,1852,123456
1853,M,50,2,90803,1853,123456
1854,M,25,2,92346,1854,123456
1855,M,18,1,93004,1855,123456
1856,M,56,2,92065,1856,123456
1857,M,21,1,92106,1857,123456
1858,F,18,1,59715,1858,123456
1859,F,25,1,66049,1859,123456
1860,M,56,2,94591,1860,123456
1861,M,50,2,92129,1861,123456
1862,M,50,2,95129,1862,123456
1863,M,18,1,90048,1863,123456
1864,M,35,2,94306,1864,123456
1865,F,18,2,94606,1865,123456
1866,M,25,2,94043,1866,123456
1867,M,50,2,95008,1867,123456
1868,M,50,1,92346,1868,123456
1869,M,45,2,95148,1869,123456
1870,M,56,2,85248,1870,123456
1871,F,45,2,46774,1871,123456
1872,M,50,1,92106,1872,123456
1873,M,35,2,2127,1873,123456
1874,M,45,2,95076,1874,123456
1875,M,35,1,94107,1875,123456
1876,M,25,1,92024,1876,123456
1877,F,45,1,90069,1877,123456
1878,M,21,1,92846,1878,123456
1879,M,25,1,29732,1879,123456
1880,M,35,2,91006,1880,123456
1881,M,35,2,95008,1881,123456
1882,M,35,2,92352,1882,123456
1883,F,50,2,94521,1883,123456
1884,M,45,1,93108,1884,123456
1885,M,50,1,94611,1885,123456
1886,M,25,1,94086,1886,123456
1887,M,56,1,92119,1887,123456
1888,M,35,1,95124,1888,123456
1889,M,18,2,80023,1889,123456
1890,M,50,1,94702,1890,123456
1891,M,45,2,91335,1891,123456
1892,M,25,1,90066,1892,123456
1893,F,35,2,90024,1893,123456
1894,F,35,2,94602,1894,123456
1895,M,35,2,89119,1895,123456
1896,M,56,2,92115,1896,123456
1897,F,50,2,94530,1897,123456
1898,M,25,1,91101,1898,123456
1899,F,45,1,2135,1899,123456
1900,M,56,1,94109,1900,123456
1901,M,50,2,94024,1901,123456
1902,M,25,1,93536,1902,123456
1903,M,35,2,90401,1903,123456
1904,M,18,2,30115,1904,123456
1905,F,35,1,94118,1905,123456
1906,F,25,1,91311,1906,123456
1907,M,35,1,94804,1907,123456
1908,M,56,2,95129,1908,123456
1909,M,18,1,89146,1909,123456
1910,M,21,1,94707,1910,123456
1911,F,18,1,92805,1911,123456
1912,M,25,1,91325,1912,123456
1913,M,25,1,95126,1913,123456
1914,F,35,2,95051,1914,123456
1915,M,50,2,1938,1915,123456
1916,M,45,2,90405,1916,123456
1917,M,18,1,92704,1917,123456
1918,F,45,1,95209,1918,123456
1919,M,21,2,94525,1919,123456
1920,F,35,2,80122,1920,123456
1921,M,56,1,92780,1921,123456
1922,F,25,2,94303,1922,123456
1923,M,35,2,90026,1923,123456
1924,F,56,1,90630,1924,123456
1925,M,50,2,92886,1925,123456
1926,F,21,2,95404,1926,123456
1927,M,35,2,94806,1927,123456
1928,M,21,1,94501,1928,123456
1929,F,21,1,91107,1929,123456
1930,M,25,1,94550,1930,123456
1931,M,25,2,94114,1931,123456
1932,M,25,2,94114,1932,123456
1933,M,18,1,94703,1933,123456
1934,M,25,1,95014,1934,123456
1935,M,21,1,90405,1935,123456
1936,M,35,2,90026,1936,123456
1937,M,25,1,92335,1937,123456
1938,F,25,2,91351,1938,123456
1939,F,35,2,94930,1939,123456
1940,M,25,1,95158,1940,123456
1941,M,35,1,94550,1941,123456
1942,M,35,1,4901,1942,123456
1943,M,18,1,91501,1943,123456
1944,F,18,1,93107,1944,123456
1945,M,25,1,92866,1945,123456
1946,M,25,2,94110,1946,123456
1947,M,25,2,94041,1947,123456
1948,M,21,1,93111,1948,123456
1949,M,18,1,92595,1949,123456
1950,M,25,1,49024,1950,123456
1951,F,18,1,90630,1951,123456
1952,M,35,2,91030,1952,123456
1953,F,25,2,94566,1953,123456
1954,M,25,2,91402,1954,123456
1955,M,21,1,3109,1955,123456
1956,M,35,2,44280,1956,123456
1957,F,18,1,23185,1957,123456
1958,F,25,2,17055,1958,123456
1959,F,50,2,53092,1959,123456
1960,M,45,2,55555,1960,123456
1961,F,50,1,91911,1961,123456
1962,F,18,2,60914,1962,123456
1963,F,50,2,91941,1963,123456
1964,F,25,1,89523,1964,123456
1965,M,56,1,48304,1965,123456
1966,M,25,1,93637,1966,123456
1967,M,50,2,92116,1967,123456
1968,M,25,1,85258,1968,123456
1969,F,25,1,92116,1969,123456
1970,M,50,2,89052,1970,123456
1971,F,25,2,80230,1971,123456
1972,M,45,1,92111,1972,123456
1973,M,25,2,22903,1973,123456
1974,M,35,1,12159,1974,123456
1975,M,18,1,97361,1975,123456
1976,M,35,1,58703,1976,123456
1977,M,56,1,2726,1977,123456
1978,M,21,1,43357,1978,123456
1979,M,56,1,49506,1979,123456
1980,M,35,2,6460,1980,123456
1981,M,56,2,80303,1981,123456
1982,M,21,1,80540,1982,123456
1983,M,25,2,92109,1983,123456
1984,M,18,1,92130,1984,123456
1985,M,45,1,92122,1985,123456
1986,M,50,2,91977,1986,123456
1987,M,25,1,62629,1987,123456
1988,F,25,2,85224,1988,123456
1989,M,50,1,2090,1989,123456
1990,M,25,2,85257,1990,123456
1991,M,25,1,48309,1991,123456
1992,M,18,1,85259,1992,123456
1993,M,35,1,99508,1993,123456
1994,M,35,2,89012,1994,123456
1995,M,25,2,85364,1995,123456
1996,M,35,2,85621,1996,123456
1997,M,25,2,84108,1997,123456
1998,F,50,2,24018,1998,123456
1999,F,35,1,2113,1999,123456
2000,M,18,1,44685,2000,123456
2001,M,50,2,48197,2001,123456
2002,F,56,2,02136-1522,2002,123456
2003,M,21,1,80014,2003,123456
2004,M,45,1,53572,2004,123456
2005,M,18,1,58601,2005,123456
2006,M,35,2,66048,2006,123456
2007,M,50,2,80442,2007,123456
2008,M,25,1,48220,2008,123456
2009,F,35,2,60625,2009,123456
2010,M,18,1,81520,2010,123456
2011,F,35,1,1545,2011,123456
2012,M,25,1,49456,2012,123456
2013,M,45,2,60543,2013,123456
2014,M,18,1,53233,2014,123456
2015,M,18,1,1003,2015,123456
2016,F,56,2,20783,2016,123456
2017,M,25,1,35808,2017,123456
2018,M,35,2,46214,2018,123456
2019,M,50,2,27705,2019,123456
2020,M,25,2,45011,2020,123456
2021,M,25,2,61364,2021,123456
2022,M,25,2,60137,2022,123456
2023,M,18,1,56001,2023,123456
2024,M,21,1,6614,2024,123456
2025,M,56,2,3440,2025,123456
2026,M,50,2,49277,2026,123456
2027,F,25,2,48021,2027,123456
2028,M,45,1,44131,2028,123456
2029,F,25,1,10011,2029,123456
2030,M,25,1,77345,2030,123456
2031,M,35,1,60640,2031,123456
2032,M,50,2,44614,2032,123456
2033,F,45,1,91436,2033,123456
2034,F,45,2,1851,2034,123456
2035,F,18,2,45212,2035,123456
2036,F,25,2,90046,2036,123456
2037,M,56,2,2468,2037,123456
2038,F,45,2,33301,2038,123456
2039,M,50,2,60060,2039,123456
2040,F,25,2,2494,2040,123456
2041,F,25,1,24015,2041,123456
2042,M,21,1,79358,2042,123456
2043,M,25,2,37931,2043,123456
2044,F,45,2,49408,2044,123456
2045,F,21,2,24179,2045,123456
2046,M,35,2,91711,2046,123456
2047,M,21,1,6437,2047,123456
2048,M,50,1,49456,2048,123456
2049,F,50,2,13210,2049,123456
2050,F,35,1,99504,2050,123456
2051,M,35,2,93906,2051,123456
2052,M,21,1,46033,2052,123456
2053,M,45,1,6416,2053,123456
2054,M,25,1,3110,2054,123456
2055,M,50,1,49008,2055,123456
2056,M,25,1,56301,2056,123456
2057,M,35,2,49417,2057,123456
2058,F,56,2,6437,2058,123456
2059,M,35,2,44130,2059,123456
2060,M,21,2,48304,2060,123456
2061,M,56,2,44107,2061,123456
2062,M,18,1,44646,2062,123456
2063,M,25,1,43138,2063,123456
2064,M,35,2,1020,2064,123456
2065,M,25,1,46807,2065,123456
2066,F,25,1,53202,2066,123456
2067,M,50,2,6430,2067,123456
2068,F,35,1,43528,2068,123456
2069,M,56,1,79068,2069,123456
2070,F,35,1,13210,2070,123456
2071,M,45,2,1605,2071,123456
2072,F,50,1,21133,2072,123456
2073,F,18,1,13148,2073,123456
2074,M,18,1,48197,2074,123456
2075,F,25,1,13210,2075,123456
2076,M,18,1,13165,2076,123456
2077,M,18,2,55112,2077,123456
2078,M,18,1,13323,2078,123456
2079,M,21,1,45241,2079,123456
2080,M,25,1,37931,2080,123456
2081,M,18,1,49445,2081,123456
2082,M,21,1,48323,2082,123456
2083,M,18,1,64920,2083,123456
2084,M,18,1,23186,2084,123456
2085,M,18,2,6360,2085,123456
2086,M,35,2,48328,2086,123456
2087,M,25,2,37923-3112,2087,123456
2088,M,50,2,60618,2088,123456
2089,M,35,1,17601,2089,123456
2090,M,35,1,48313,2090,123456
2091,F,35,1,48044,2091,123456
2092,M,56,2,49006,2092,123456
2093,M,18,2,48322,2093,123456
2094,M,35,2,60061,2094,123456
2095,M,56,2,58504,2095,123456
2096,F,25,1,33990,2096,123456
2097,M,18,1,48504,2097,123456
2098,M,35,1,48067,2098,123456
2099,F,18,2,48823,2099,123456
2100,F,25,2,24017,2100,123456
2101,M,25,2,48309,2101,123456
2102,M,25,1,48825,2102,123456
2103,M,35,1,3062,2103,123456
2104,M,45,1,60035,2104,123456
2105,M,25,2,24060,2105,123456
2106,F,18,1,495321,2106,123456
2107,M,25,2,24060,2107,123456
2108,M,21,1,60462,2108,123456
2109,M,25,2,13090,2109,123456
2110,M,50,1,46802,2110,123456
2111,M,56,2,32806,2111,123456
2112,F,45,1,23116,2112,123456
2113,M,25,1,4456,2113,123456
2114,M,18,1,21740,2114,123456
2115,M,35,1,1519,2115,123456
2116,M,18,1,49546,2116,123456
2117,M,56,2,49307,2117,123456
2118,M,25,2,2148,2118,123456
2119,M,35,1,10036,2119,123456
2120,M,21,2,2780,2120,123456
2121,M,56,2,2356,2121,123456
2122,M,35,1,61614,2122,123456
2123,F,35,2,13064,2123,123456
2124,M,25,2,12306,2124,123456
2125,M,35,1,46033,2125,123456
2126,M,56,2,2632,2126,123456
2127,M,18,1,12309,2127,123456
2128,F,45,2,46737,2128,123456
2129,M,25,1,4103,2129,123456
2130,M,45,2,3060,2130,123456
2131,M,25,2,1701,2131,123456
2132,M,56,2,2632,2132,123456
2133,F,21,1,1607,2133,123456
2134,M,18,1,2780,2134,123456
2135,M,50,2,1778,2135,123456
2136,M,35,1,13027,2136,123456
2137,F,21,1,681,2137,123456
2138,F,18,1,88119,2138,123456
2139,F,50,1,33615,2139,123456
2140,M,45,2,46804,2140,123456
2141,F,50,2,48706,2141,123456
2142,F,45,2,46804,2142,123456
2143,M,18,1,32607,2143,123456
2144,M,18,2,46517,2144,123456
2145,M,18,1,32750,2145,123456
2146,M,18,2,96002,2146,123456
2147,F,18,2,60641,2147,123456
2148,F,18,2,81301,2148,123456
2149,M,25,2,60089,2149,123456
2150,F,18,1,22904,2150,123456
2151,M,56,2,33316,2151,123456
2152,M,18,1,22807,2152,123456
2153,M,18,2,97405,2153,123456
2154,M,25,1,68508,2154,123456
2155,F,21,1,50246,2155,123456
2156,M,18,1,55912,2156,123456
2157,F,18,1,45244,2157,123456
2158,M,25,1,60618,2158,123456
2159,F,50,2,60618,2159,123456
2160,F,18,1,46556,2160,123456
2161,F,35,2,95521,2161,123456
2162,F,21,1,35810,2162,123456
2163,M,18,2,87122,2163,123456
2164,M,35,2,95826,2164,123456
2165,M,25,2,32836,2165,123456
2166,M,21,1,99203,2166,123456
2167,F,25,1,95833,2167,123456
2168,M,21,1,60202,2168,123456
2169,M,21,2,95451,2169,123456
2170,F,50,2,99114,2170,123456
2171,M,35,2,48103,2171,123456
2172,M,18,1,60641,2172,123456
2173,M,50,2,87502,2173,123456
2174,M,50,1,87505,2174,123456
2175,M,25,1,99217,2175,123456
2176,M,21,1,73505,2176,123456
2177,F,35,1,95451,2177,123456
2178,M,45,2,85251,2178,123456
2179,F,25,2,28304,2179,123456
2180,M,25,1,27713-9225,2180,123456
2181,M,25,2,45245,2181,123456
2182,F,25,1,60443,2182,123456
2183,F,56,2,11795,2183,123456
2184,M,18,1,45403,2184,123456
2185,M,45,1,27502,2185,123456
2186,M,18,1,41018,2186,123456
2187,M,45,2,60126,2187,123456
2188,F,18,1,60641,2188,123456
2189,M,21,1,60148,2189,123456
2190,F,25,1,27603,2190,123456
2191,M,18,1,45231,2191,123456
2192,F,25,2,27713,2192,123456
2193,M,21,1,41011,2193,123456
2194,M,25,1,45233,2194,123456
2195,M,21,1,60148,2195,123456
2196,M,25,1,45140,2196,123456
2197,F,25,2,27515,2197,123456
2198,F,35,2,46815,2198,123456
2199,M,21,1,60613,2199,123456
2200,M,35,2,60016,2200,123456
2201,M,56,1,46804,2201,123456
2202,F,21,1,11743,2202,123456
2203,M,45,1,53718,2203,123456
2204,M,56,1,94941,2204,123456
2205,F,25,2,10016,2205,123456
2206,M,45,2,11201,2206,123456
2207,M,18,1,7508,2207,123456
2208,M,25,2,10006,2208,123456
2209,M,35,2,10011,2209,123456
2210,M,45,1,88005-4313,2210,123456
2211,M,45,1,1950,2211,123456
2212,M,18,1,80521,2212,123456
2213,F,25,2,60622,2213,123456
2214,F,25,2,46807,2214,123456
2215,F,25,2,93940,2215,123456
2216,F,25,1,60612,2216,123456
2217,M,21,1,44906,2217,123456
2218,M,35,1,64153,2218,123456
2219,M,25,1,60060,2219,123456
2220,F,50,1,95451-9554,2220,123456
2221,M,56,1,94931,2221,123456
2222,F,45,2,13088,2222,123456
2223,M,25,2,60123,2223,123456
2224,M,25,1,60025,2224,123456
2225,M,25,1,96815,2225,123456
2226,F,25,2,27514,2226,123456
2227,M,50,2,60016,2227,123456
2228,M,25,1,60025,2228,123456
2229,M,45,2,61821,2229,123456
2230,F,45,2,60302,2230,123456
2231,M,50,1,85726,2231,123456
2232,M,25,2,60061,2232,123456
2233,F,35,1,60187,2233,123456
2234,M,56,2,85718,2234,123456
2235,M,21,1,46324,2235,123456
2236,M,21,1,96782,2236,123456
2237,F,35,1,14905,2237,123456
2238,F,25,1,32607,2238,123456
2239,M,18,1,60148,2239,123456
2240,M,45,1,64117,2240,123456
2241,M,45,1,60647,2241,123456
2242,M,18,1,60115,2242,123456
2243,M,45,2,86701,2243,123456
2244,M,21,1,60565,2244,123456
2245,M,21,1,60007,2245,123456
2246,M,25,2,60622,2246,123456
2247,M,45,2,60613,2247,123456
2248,F,35,1,46755,2248,123456
2249,M,25,1,60466,2249,123456
2250,M,18,1,60010,2250,123456
2251,M,35,2,60626,2251,123456
2252,F,18,2,1562,2252,123456
2253,F,50,2,46815,2253,123456
2254,M,35,1,33317,2254,123456
2255,F,35,1,44303,2255,123456
2256,F,45,1,59840,2256,123456
2257,F,18,1,59715,2257,123456
2258,F,18,1,10033,2258,123456
2259,F,56,2,70503,2259,123456
2260,F,25,1,46835,2260,123456
2261,M,25,1,33025,2261,123456
2262,M,45,1,48116,2262,123456
2263,M,25,1,70508,2263,123456
2264,F,45,2,37877,2264,123456
2265,M,56,2,60506,2265,123456
2266,F,50,2,48118,2266,123456
2267,F,56,2,37774,2267,123456
2268,F,35,2,46774,2268,123456
2269,F,45,2,11217,2269,123456
2270,M,18,2,14620,2270,123456
2271,M,50,2,13210,2271,123456
2272,M,25,2,71731,2272,123456
2273,M,25,1,23235,2273,123456
2274,M,18,2,31401,2274,123456
2275,M,56,2,39211,2275,123456
2276,M,56,2,44143,2276,123456
2277,F,45,2,13035,2277,123456
2278,M,50,1,1536,2278,123456
2279,M,50,2,8816,2279,123456
2280,M,56,1,74105,2280,123456
2281,M,45,1,48104,2281,123456
2282,M,50,2,32117,2282,123456
2283,M,35,1,44708,2283,123456
2284,M,25,1,90024,2284,123456
2285,F,21,1,13090,2285,123456
2286,M,35,1,82604,2286,123456
2287,M,56,2,6082,2287,123456
2288,M,21,1,13066,2288,123456
2289,F,50,2,52002,2289,123456
2290,M,25,2,61021,2290,123456
2291,M,45,2,13214,2291,123456
2292,M,50,1,13039,2292,123456
2293,F,56,1,48130,2293,123456
2294,M,56,2,48108,2294,123456
2295,M,45,1,72316,2295,123456
2296,F,25,1,22923,2296,123456
2297,M,56,2,52003,2297,123456
2298,M,35,1,77584,2298,123456
2299,F,18,1,13090,2299,123456
2300,M,56,2,49423,2300,123456
2301,F,25,1,2478,2301,123456
2302,M,50,1,48104,2302,123456
2303,M,50,1,8055,2303,123456
2304,M,45,1,94103,2304,123456
2305,M,50,1,48104,2305,123456
2306,F,18,1,2138,2306,123456
2307,M,25,1,2140,2307,123456
2308,F,45,2,48103,2308,123456
2309,F,45,2,8901,2309,123456
2310,M,45,1,48130,2310,123456
2311,F,25,1,22902,2311,123456
2312,M,45,2,13131,2312,123456
2313,F,50,1,48103-4711,2313,123456
2314,F,25,2,13210,2314,123456
2315,M,56,2,48114,2315,123456
2316,M,35,2,13207,2316,123456
2317,F,45,2,57108,2317,123456
2318,M,56,2,48114,2318,123456
